id,civ,developer_id,date,spend
27896,monsters,1385629541924,352,203
27897,monsters,3139533576628,26,749
27898,humans,452531024313,340,851
27899,monsters,3925757803579,230,620
27900,humans,2149107307566,107,812
27901,monsters,7521916562051,335,81
27902,blobs,7309336713850,276,753
27903,monsters,6655963349506,25,476
27904,blobs,7483058864937,58,957
27905,humans,2815211540123,5,587
27906,monsters,3249098584142,84,400
27907,humans,6519415136805,144,668
27908,blobs,7123410233398,186,167
27909,monsters,6327893796256,144,457
27910,monsters,6500851203389,290,849
27911,blobs,1402423799852,71,425
27912,humans,8230300579754,168,114
27913,monsters,3037359293168,39,865
27914,monsters,5435184931460,83,366
27915,monsters,7318531390842,61,539
27916,humans,5229976304493,146,53
27917,blobs,5256428591604,240,771
27918,blobs,4622701494926,1,736
27919,blobs,2743931334869,79,228
27920,monsters,769746071998,121,978
27921,blobs,7004126087897,163,638
27922,humans,5885645231073,258,616
27923,blobs,2789803398785,95,114
27924,humans,4121540060920,140,420
27925,humans,472876804,354,490
27926,humans,8974536219532,53,277
27927,blobs,6969993832795,27,4
27928,humans,8558748790825,21,975
27929,humans,2292928127368,132,180
27930,humans,6356612025313,54,630
27931,humans,1270925417528,327,943
27932,monsters,8615026271687,175,452
27933,blobs,1492744935975,207,71
27934,humans,1663750944327,192,737
27935,humans,2999014649712,351,226
27936,blobs,4114508396055,88,422
27937,blobs,5778722164180,207,375
27938,humans,1610537997224,240,567
27939,blobs,5210152372041,19,608
27940,monsters,1715977567301,208,779
27941,blobs,2623022030384,38,512
27942,monsters,2903124193369,198,267
27943,blobs,9805288161500,23,825
27944,monsters,9093450060508,354,884
27945,monsters,3212901735248,198,999
27946,humans,6689379773020,249,841
27947,humans,4792054396968,73,460
27948,blobs,1825325656004,166,52
27949,monsters,4831263547363,356,612
27950,monsters,2574954116788,300,156
27951,monsters,1030954089494,129,500
27952,blobs,2773704083802,72,118
27953,monsters,9865096966737,174,757
27954,humans,2600633624440,324,864
27955,blobs,9971056350636,108,53
27956,humans,446764483310,116,480
27957,monsters,6930246392008,42,295
27958,blobs,992249062246,182,987
27959,monsters,5391016884340,110,108
27960,humans,985912128019,206,987
27961,blobs,1640055771191,85,489
27962,monsters,4122566922063,264,286
27963,blobs,5779580637588,327,545
27964,blobs,1402495103013,144,197
27965,humans,1095746827169,352,493
27966,monsters,2485896264239,229,947
27967,humans,3801289451731,118,95
27968,monsters,2374480927164,64,890
27969,humans,7822521978916,235,288
27970,blobs,5050355553726,141,445
27971,monsters,7749747627898,83,112
27972,blobs,5878684652444,48,907
27973,monsters,3298764774506,178,526
27974,blobs,6910632404019,167,539
27975,humans,7585092038254,47,680
27976,blobs,4980960735614,180,204
27977,monsters,3169176371957,161,728
27978,monsters,9143821684452,363,654
27979,monsters,1871931899117,54,750
27980,monsters,1593532905379,139,706
27981,blobs,6690619874253,148,825
27982,blobs,256841705996,216,287
27983,blobs,7105365574720,327,405
27984,monsters,1023688977312,215,959
27985,blobs,8875578170199,79,483
27986,humans,3783186785293,250,234
27987,monsters,5162767496037,86,798
27988,monsters,6355902839119,79,787
27989,blobs,1980156926280,313,120
27990,blobs,8109371287019,306,253
27991,monsters,4281825440436,319,335
27992,monsters,6009097288160,344,913
27993,monsters,6848515929263,262,798
27994,humans,6624657384711,33,642
27995,humans,5042952594889,249,972
27996,monsters,7841495002438,338,300
27997,blobs,1211136324496,333,239
27998,humans,1634149777393,57,632
27999,humans,3024268901247,302,682
28000,humans,1993262259546,298,232
28001,humans,3062087823895,259,845
28002,humans,252256383176,192,625
28003,monsters,4195192057968,347,756
28004,humans,1134197473377,13,472
28005,blobs,5888407768946,10,224
28006,monsters,8122564707202,237,705
28007,humans,7831120816253,195,118
28008,blobs,3501993286427,88,619
28009,monsters,6401305882295,93,202
28010,blobs,8424345800311,192,204
28011,humans,6566503649368,328,56
28012,blobs,5831756705322,237,375
28013,monsters,2754050340361,4,290
28014,humans,5991954799576,359,578
28015,monsters,36658439202,22,949
28016,humans,2449419435871,289,146
28017,monsters,3122195717950,358,906
28018,monsters,5466218885950,138,829
28019,monsters,3804046334776,4,288
28020,humans,1308409423757,311,214
28021,humans,9892881067057,284,667
28022,blobs,961311109042,56,434
28023,blobs,3630840477964,141,136
28024,monsters,6280171174935,26,23
28025,monsters,2460880042993,63,118
28026,humans,6063222448823,362,245
28027,blobs,9741704890861,192,158
28028,blobs,1397904670478,101,632
28029,monsters,9139724540246,190,310
28030,blobs,992142185023,213,267
28031,monsters,3437622619263,212,778
28032,humans,6070372209212,41,785
28033,monsters,3645834145589,303,770
28034,humans,3037012328360,201,966
28035,blobs,2795465166799,192,993
28036,humans,7597642540721,342,134
28037,monsters,9519216639643,75,554
28038,monsters,5632300114610,8,585
28039,blobs,9031029906894,57,429
28040,monsters,6413495598516,318,995
28041,blobs,4194550658569,76,275
28042,monsters,4011795235363,270,236
28043,blobs,967930934220,318,415
28044,monsters,5647514155389,134,33
28045,humans,535082022365,171,309
28046,humans,2275445828445,347,73
28047,monsters,5937973634870,194,371
28048,monsters,652813449946,59,631
28049,humans,3695071836489,74,486
28050,blobs,4903890456569,130,545
28051,monsters,7518652209776,59,394
28052,humans,5468312064272,238,249
28053,monsters,6260953341215,122,696
28054,blobs,1473758220587,288,942
28055,blobs,3457392520855,312,264
28056,blobs,1795773262719,200,908
28057,monsters,26200080288,193,867
28058,blobs,5558339627832,229,127
28059,blobs,5000180009960,148,420
28060,blobs,1169521682444,4,787
28061,humans,6307647765688,108,670
28062,blobs,7581641924034,344,751
28063,blobs,532652521133,49,102
28064,humans,1564426594233,121,229
28065,monsters,7933661092602,41,309
28066,monsters,5610070500575,241,915
28067,monsters,753871532257,335,963
28068,blobs,293267472145,82,901
28069,monsters,5858989559884,326,968
28070,monsters,9356654686139,269,656
28071,blobs,9235062444742,162,143
28072,monsters,5178050135935,108,346
28073,humans,7643267918845,151,312
28074,blobs,2578360426436,154,820
28075,blobs,6864609857400,104,930
28076,blobs,4043141749738,79,639
28077,blobs,9173263131502,190,552
28078,monsters,1864500532811,83,203
28079,blobs,916574753368,255,941
28080,monsters,513012543707,244,688
28081,monsters,5741911889268,292,613
28082,humans,7311675750567,277,710
28083,blobs,5681971661224,158,886
28084,blobs,258015925132,319,147
28085,monsters,6957954537043,144,14
28086,blobs,9227225204886,277,341
28087,blobs,8551275543615,322,41
28088,blobs,3073956789627,289,720
28089,monsters,8074045918583,15,775
28090,humans,8337496643654,101,981
28091,monsters,1678886532912,199,719
28092,monsters,7630066378092,151,389
28093,blobs,2960036388463,309,89
28094,monsters,4478530406431,288,358
28095,blobs,9893322254866,29,535
28096,blobs,431308908293,299,987
28097,humans,7064077007908,87,146
28098,humans,6150575474828,227,411
28099,humans,4346587764791,83,874
28100,monsters,3570095744528,21,12
28101,humans,2706019691077,45,341
28102,blobs,694127376985,327,731
28103,blobs,8291113472716,346,616
28104,monsters,7792709581288,161,426
28105,blobs,9508689587352,40,737
28106,humans,7012251670491,85,355
28107,humans,9784083972156,220,585
28108,blobs,7122686676768,242,417
28109,monsters,4257816934068,253,268
28110,monsters,8128374039134,108,281
28111,monsters,7582882840625,56,743
28112,humans,1315069852576,289,374
28113,blobs,541771362350,242,103
28114,blobs,9992340066275,82,609
28115,monsters,6892801403664,312,702
28116,humans,2212643238615,163,309
28117,monsters,6270305598065,34,969
28118,blobs,4879599883855,190,31
28119,monsters,2771817109324,340,544
28120,blobs,8914602902562,247,379
28121,humans,4274541377118,56,73
28122,humans,6363385579452,148,434
28123,humans,6744984370603,213,941
28124,humans,6126921518774,3,343
28125,blobs,8885115485620,49,218
28126,monsters,633077370196,132,286
28127,blobs,6245490950823,10,944
28128,blobs,4864139468295,128,4
28129,blobs,4961659928407,275,635
28130,humans,2680636639986,231,174
28131,humans,4428909252980,113,722
28132,humans,1340790598973,5,714
28133,humans,6003541102864,140,650
28134,humans,5867235683599,284,482
28135,monsters,1096566749489,301,947
28136,blobs,2374578004399,262,268
28137,humans,7957612873955,280,539
28138,humans,526459868802,214,963
28139,monsters,5930848878956,215,336
28140,monsters,7238273653073,362,304
28141,monsters,6210252172473,20,934
28142,humans,2049133525119,247,349
28143,blobs,1506314164054,200,694
28144,humans,7093069818095,259,845
28145,humans,3862273638804,326,281
28146,blobs,6207858736740,212,238
28147,blobs,9058759569501,120,374
28148,humans,1549283744212,190,515
28149,monsters,663542258722,190,2
28150,humans,3379036612890,170,183
28151,humans,5183368823274,340,292
28152,blobs,870517213653,325,471
28153,blobs,7019344894570,225,226
28154,monsters,336032905878,360,651
28155,monsters,10902001289,123,70
28156,blobs,1163789661013,172,66
28157,monsters,5392203768552,109,406
28158,monsters,557231357180,227,914
28159,monsters,5123489580816,356,220
28160,blobs,3964983522623,316,990
28161,blobs,5422096040932,296,153
28162,monsters,5868098095863,364,718
28163,blobs,9276172208789,363,204
28164,monsters,6624236636529,299,869
28165,humans,3136057388391,313,981
28166,blobs,2874573685893,337,174
28167,monsters,5541341897465,148,11
28168,blobs,8372760244938,66,900
28169,blobs,4871742691349,319,299
28170,monsters,8433462942575,58,341
28171,blobs,482445776251,204,293
28172,monsters,2917413618859,1,591
28173,blobs,1616154789207,276,603
28174,monsters,4961458496940,251,910
28175,monsters,4527018405070,275,344
28176,humans,7365514992901,90,435
28177,monsters,8297706952561,184,227
28178,monsters,7772450821223,147,50
28179,monsters,1361997020708,140,569
28180,blobs,8791433388614,143,273
28181,monsters,8968860851211,244,751
28182,monsters,2311024968965,42,486
28183,blobs,7778451246294,254,46
28184,blobs,1022884268597,270,554
28185,blobs,4216895631755,359,365
28186,blobs,9168951436857,338,766
28187,blobs,7903073410339,320,855
28188,monsters,4290560819810,297,529
28189,blobs,3614822231171,99,331
28190,humans,755779104595,138,576
28191,monsters,3690500422608,91,215
28192,humans,829174547432,101,320
28193,monsters,929323051371,36,487
28194,monsters,5245661835261,174,959
28195,monsters,6467115537041,42,508
28196,blobs,7908008015569,248,949
28197,humans,3972510491929,217,944
28198,blobs,4711756919600,155,609
28199,humans,144147486987,43,504
28200,humans,9401972456921,328,85
28201,humans,9471060988158,279,445
28202,blobs,3217164637015,274,173
28203,blobs,626074497646,211,22
28204,blobs,2362238481760,249,440
28205,monsters,7582167966151,23,131
28206,blobs,1939800387672,297,679
28207,blobs,7734985096667,91,476
28208,monsters,4413420909096,122,518
28209,humans,5055191810491,239,153
28210,monsters,8871730736250,247,376
28211,blobs,652152237589,317,926
28212,monsters,5558049230669,247,68
28213,humans,9843436860222,314,288
28214,blobs,1667190838232,141,546
28215,blobs,1671751457106,320,706
28216,blobs,4145731581123,87,813
28217,humans,7059507772285,169,439
28218,humans,7735265463449,66,645
28219,humans,919395125981,37,77
28220,humans,1391130928427,241,833
28221,humans,2157065489529,89,955
28222,humans,1323519841397,296,883
28223,humans,8038414801472,194,463
28224,blobs,5974857181187,228,760
28225,blobs,6952042642753,168,975
28226,humans,6288294879547,311,504
28227,blobs,7766346734089,260,177
28228,blobs,6353051600859,255,46
28229,humans,9519250999723,205,460
28230,humans,2546862449815,278,949
28231,monsters,8615565145254,26,929
28232,humans,6870055752433,338,750
28233,monsters,301201808118,284,466
28234,blobs,4522040274878,195,64
28235,blobs,3735930820519,257,3
28236,blobs,2759915855669,353,251
28237,monsters,9742541845124,286,983
28238,monsters,478239246238,89,128
28239,blobs,3814744000450,351,796
28240,humans,9634819108206,288,443
28241,monsters,6001693112315,328,755
28242,humans,9466378235,362,693
28243,monsters,3113500133239,90,913
28244,blobs,4485051660396,346,867
28245,blobs,4939692425113,289,506
28246,blobs,9278509484686,143,252
28247,humans,2775355845456,155,165
28248,monsters,8535716651774,324,379
28249,blobs,5928208224584,149,5
28250,monsters,9030268289044,204,281
28251,monsters,455846255590,109,527
28252,humans,1670193670675,252,389
28253,humans,3441084809187,236,600
28254,blobs,765814980447,201,321
28255,blobs,1669360283695,256,494
28256,monsters,1858059039594,55,895
28257,monsters,9931101410585,150,4
28258,blobs,3765461738854,223,667
28259,monsters,7161402618380,205,866
28260,humans,6010278989136,60,947
28261,blobs,1542628243670,228,963
28262,blobs,1479177124926,178,577
28263,humans,4282488590995,19,49
28264,humans,4080485299776,88,705
28265,blobs,2891121534457,133,440
28266,monsters,2041544336406,68,312
28267,monsters,5663733510403,270,870
28268,blobs,1239025106170,45,251
28269,monsters,1746463402335,181,111
28270,humans,7288138469068,13,997
28271,blobs,6871475899102,103,91
28272,blobs,3882281982344,330,625
28273,humans,9203982945554,73,138
28274,humans,5254417612332,324,666
28275,blobs,3829840103044,120,23
28276,humans,9250156653705,50,335
28277,blobs,3668365040325,145,423
28278,monsters,5866445407491,186,496
28279,monsters,6144118329621,314,70
28280,humans,5890526470406,317,722
28281,monsters,4660712774477,259,267
28282,blobs,8544896799172,288,876
28283,blobs,3817279344345,76,679
28284,blobs,6938273413785,285,826
28285,humans,1498296170664,183,54
28286,blobs,4541819203970,43,937
28287,humans,218517680582,116,492
28288,humans,1155983602268,356,118
28289,humans,6570385355105,52,522
28290,blobs,3723162072827,85,627
28291,humans,3183394384294,325,181
28292,humans,8843285898908,11,208
28293,humans,9050685578025,270,662
28294,humans,7756795263584,19,728
28295,humans,9990867876613,27,563
28296,humans,9112663842484,331,535
28297,blobs,719230070240,207,79
28298,humans,5271269975154,35,413
28299,blobs,5868878835315,275,711
28300,humans,5685299643948,357,77
28301,monsters,900001306700,151,661
28302,blobs,5396811311962,347,609
28303,blobs,7479422438112,68,429
28304,monsters,9098145240179,305,741
28305,humans,989943327778,89,512
28306,humans,2493852984961,145,739
28307,monsters,6388139323794,71,590
28308,humans,4027652433008,195,222
28309,monsters,3303510252767,54,794
28310,humans,4131440605436,167,433
28311,humans,929836270898,25,450
28312,monsters,7647084010069,204,907
28313,humans,9763057390179,169,76
28314,humans,883500712340,244,866
28315,humans,3984601478685,107,621
28316,humans,292237417861,294,639
28317,monsters,7456410872941,245,385
28318,monsters,1342099598894,268,860
28319,monsters,5403481191086,307,414
28320,humans,1474455968464,47,157
28321,blobs,7328354195270,203,554
28322,monsters,8969690600401,311,93
28323,humans,4423619937260,208,677
28324,humans,4501157461571,47,90
28325,blobs,2459496120465,352,978
28326,monsters,3567589646223,182,613
28327,monsters,5513899314023,321,312
28328,humans,4211412889803,148,647
28329,humans,6520456342340,348,914
28330,monsters,3704717173698,117,197
28331,blobs,5604970161579,58,431
28332,humans,4287967795490,361,95
28333,monsters,7632029270240,51,866
28334,blobs,9032141692504,99,278
28335,monsters,7993178739232,146,689
28336,blobs,7002738097248,12,133
28337,humans,1906943331866,49,98
28338,monsters,8907891754999,348,848
28339,humans,5695388649544,4,154
28340,monsters,5368200839021,117,515
28341,blobs,8019220934437,210,38
28342,monsters,5990246854413,266,664
28343,humans,5182686076698,147,868
28344,humans,7577809375017,295,139
28345,blobs,4988793287774,15,676
28346,monsters,7662883617616,100,408
28347,monsters,364399921994,148,335
28348,humans,7446607317721,360,330
28349,humans,6392267849471,186,728
28350,humans,8836305192778,154,863
28351,humans,9112154514177,155,814
28352,humans,1487507721005,76,10
28353,monsters,7298118325805,221,738
28354,humans,1617174801532,70,16
28355,monsters,8340150168872,34,189
28356,blobs,1737485250046,58,409
28357,monsters,5101371796908,307,345
28358,monsters,5380010684036,34,358
28359,monsters,5101954977541,125,941
28360,monsters,3859424879284,117,871
28361,humans,6654924717838,229,972
28362,monsters,7722978332711,253,35
28363,blobs,4415003137268,196,671
28364,blobs,5957778360036,329,958
28365,blobs,9662090046715,41,777
28366,humans,356665764939,279,881
28367,blobs,171412703920,126,805
28368,blobs,1638949535269,228,421
28369,humans,9341939410979,11,505
28370,blobs,5579747460353,116,622
28371,monsters,2418971541124,206,30
28372,monsters,7725596571783,133,140
28373,monsters,78536237571,237,596
28374,monsters,5108255106216,279,624
28375,blobs,1588027199947,74,81
28376,monsters,1493164282652,150,787
28377,monsters,7722539696893,176,764
28378,monsters,5915517799364,198,281
28379,blobs,2458982289583,353,391
28380,blobs,9581868605039,67,91
28381,humans,1311457415769,90,892
28382,monsters,280931283368,314,408
28383,humans,8761909740855,201,200
28384,blobs,9039231933507,77,631
28385,humans,3764308631393,155,893
28386,humans,1593230419928,59,476
28387,humans,1365055247275,31,305
28388,humans,590059812788,289,164
28389,blobs,5733787636055,39,346
28390,monsters,4762650271452,171,329
28391,monsters,1478334372851,317,760
28392,monsters,303074359722,98,473
28393,humans,3886467616877,195,713
28394,humans,4670644758280,103,322
28395,monsters,5444058714147,115,800
28396,blobs,4260277932034,244,764
28397,blobs,820588217041,278,149
28398,blobs,9888313178748,354,942
28399,humans,5014044394232,100,825
28400,blobs,6987463212576,291,877
28401,humans,5218368968498,336,324
28402,monsters,6037694413245,7,412
28403,humans,505258195104,326,947
28404,monsters,4455014685353,286,780
28405,humans,3243874618963,95,502
28406,humans,2645213372756,98,903
28407,humans,653232253095,332,424
28408,blobs,1014953686671,74,94
28409,humans,4878682115465,115,74
28410,blobs,8080561740758,113,164
28411,monsters,4096258867022,129,125
28412,blobs,8844447908225,63,249
28413,monsters,6671971554832,130,955
28414,humans,4973115502092,141,900
28415,blobs,2076000824989,139,980
28416,monsters,4137199119539,64,76
28417,monsters,8576517678643,91,936
28418,monsters,1282116203622,303,439
28419,blobs,3392674616727,207,812
28420,monsters,9114036068674,205,730
28421,blobs,8554724615185,358,425
28422,monsters,7264971858117,146,721
28423,monsters,4445903342333,281,702
28424,monsters,1578826074579,341,879
28425,monsters,3477351965545,192,177
28426,monsters,6670574498625,174,79
28427,blobs,8064564827003,171,766
28428,humans,6952354210013,271,899
28429,humans,8845563119978,299,183
28430,monsters,6734316888907,123,902
28431,blobs,3398712796932,10,611
28432,blobs,3749758865421,196,794
28433,blobs,2421947099986,253,8
28434,monsters,9395284777709,282,614
28435,humans,7497836799588,15,27
28436,humans,6942660757138,292,771
28437,monsters,9969862468165,238,901
28438,humans,8484634695606,208,998
28439,blobs,3632214106258,59,193
28440,humans,1740805178147,100,68
28441,humans,247185654560,77,862
28442,humans,8548564074901,57,776
28443,humans,59413813328,133,882
28444,monsters,4908214050849,142,467
28445,monsters,2567602183068,210,407
28446,monsters,3570747329330,180,387
28447,blobs,8973941718234,28,364
28448,humans,7452824878982,284,627
28449,blobs,7615758212511,203,716
28450,monsters,7055424448482,290,91
28451,monsters,8381572964838,141,820
28452,monsters,9448973998464,296,699
28453,humans,4999175753780,207,608
28454,monsters,8260141076089,234,202
28455,humans,5496369179284,66,199
28456,monsters,209934651793,361,12
28457,monsters,2440444178943,238,407
28458,blobs,7135552979477,241,457
28459,humans,1684863656208,57,271
28460,blobs,7271315391293,327,204
28461,monsters,5429131385197,259,12
28462,monsters,2046827987616,149,987
28463,humans,1931428717236,92,790
28464,humans,2782467099560,300,563
28465,blobs,2962602981675,20,637
28466,blobs,7460239399540,330,613
28467,blobs,4825312456998,113,510
28468,monsters,2721491144790,299,384
28469,humans,7925551973190,56,431
28470,blobs,2451701222678,284,437
28471,blobs,4953150293498,340,744
28472,humans,7930724959871,265,42
28473,monsters,7432621081388,239,837
28474,monsters,2818855562845,161,337
28475,blobs,8547096399454,212,590
28476,monsters,3442589640558,250,331
28477,monsters,5306443078630,235,414
28478,humans,8489066046200,329,598
28479,blobs,89524876725,179,542
28480,monsters,9666882191526,285,354
28481,monsters,8363704973249,363,483
28482,monsters,7556111832279,120,608
28483,humans,686150609256,151,125
28484,blobs,8374146959781,15,68
28485,monsters,3014600149204,197,916
28486,humans,8274910719726,193,522
28487,humans,5122813049847,351,415
28488,blobs,5959235825526,106,562
28489,blobs,3368141214779,175,981
28490,blobs,8493465957489,363,397
28491,blobs,6629348133533,84,420
28492,humans,2383947509421,84,994
28493,blobs,897065995797,225,396
28494,monsters,3550283341366,109,915
28495,monsters,5297953580312,181,559
28496,blobs,3570537030563,92,601
28497,blobs,3631662967650,288,11
28498,blobs,4581661237802,107,756
28499,humans,2158010973170,328,256
28500,monsters,5520420640788,257,590
28501,blobs,9360713847372,308,611
28502,monsters,3136624185033,31,13
28503,humans,249635016633,43,764
28504,monsters,3661555627967,82,952
28505,humans,3356067708115,273,406
28506,blobs,387115547912,238,476
28507,blobs,5543213485792,43,762
28508,blobs,661172444562,288,402
28509,blobs,186205967756,1,885
28510,blobs,7681898643085,267,76
28511,blobs,9876972956187,158,999
28512,blobs,7421606537719,266,969
28513,blobs,4483516330686,276,648
28514,humans,3685246688390,136,396
28515,blobs,9063288016438,120,323
28516,humans,8568031397102,112,877
28517,humans,1422228852382,0,610
28518,humans,8862622226571,311,448
28519,humans,1324495177417,288,942
28520,blobs,4933354719903,202,83
28521,humans,9423893645660,166,195
28522,blobs,1398139741170,201,363
28523,blobs,707164760952,139,743
28524,monsters,7829601410446,251,423
28525,blobs,6422244644548,106,401
28526,monsters,6700404960918,186,712
28527,monsters,2890346289307,222,242
28528,blobs,3578292264058,68,961
28529,humans,5171565058581,20,530
28530,monsters,1747550331878,275,749
28531,blobs,8421541199234,171,677
28532,monsters,7981135606601,274,837
28533,monsters,3099552286578,175,973
28534,blobs,4445952160310,81,408
28535,monsters,412665380462,67,403
28536,humans,942673909119,272,959
28537,monsters,8695302984124,93,340
28538,blobs,850853724592,258,609
28539,humans,8602364517347,257,281
28540,monsters,3284960815564,156,326
28541,blobs,6594462921896,122,969
28542,blobs,8253167030777,317,345
28543,monsters,9080910700556,150,637
28544,humans,6485507729288,247,51
28545,blobs,3909824033970,252,827
28546,humans,7908449457515,319,391
28547,monsters,8810648163123,241,907
28548,monsters,361140991397,192,100
28549,humans,359605845720,322,504
28550,humans,924414009576,115,695
28551,blobs,1807422635341,64,435
28552,humans,3978509913845,193,707
28553,blobs,5038389371817,268,236
28554,humans,9458413721384,334,729
28555,blobs,683738048576,227,588
28556,blobs,7046795646110,41,503
28557,humans,8831787590466,270,319
28558,humans,1546455986218,72,681
28559,humans,8987814760387,33,174
28560,monsters,279940242758,150,817
28561,monsters,4040954652965,241,808
28562,monsters,292987208266,306,249
28563,monsters,9127224949216,227,115
28564,blobs,501480707890,244,560
28565,humans,6524953692852,38,116
28566,humans,8426817403370,351,317
28567,monsters,7829273125855,60,761
28568,blobs,2256238014505,123,103
28569,monsters,8901184819466,296,194
28570,blobs,6461155443336,215,185
28571,monsters,8322346512679,14,321
28572,humans,4760671898063,176,136
28573,monsters,506591778071,155,59
28574,monsters,6167462346012,339,403
28575,monsters,5740922867731,105,191
28576,humans,3055376285862,230,552
28577,humans,4957282261239,150,626
28578,humans,718984220906,101,603
28579,humans,3902500546454,162,261
28580,monsters,470634237391,333,219
28581,humans,7920820140812,192,418
28582,monsters,3384988188964,281,449
28583,monsters,6802503343171,343,564
28584,monsters,7541705251757,74,990
28585,blobs,3041787438210,12,211
28586,humans,9248172747733,240,941
28587,blobs,6231913333448,278,101
28588,humans,1091835732857,130,674
28589,monsters,2781023990912,51,216
28590,humans,9629251378067,48,61
28591,humans,106096703807,0,594
28592,humans,481449993120,184,373
28593,monsters,8738311982579,5,245
28594,monsters,325515142401,346,206
28595,humans,1984072128847,115,476
28596,blobs,8704548913747,18,81
28597,blobs,1661046672247,1,37
28598,humans,2002159595137,356,294
28599,blobs,5009509026948,63,488
28600,humans,866904729595,231,697
28601,monsters,9473900318827,115,925
28602,blobs,3750209841992,141,92
28603,monsters,6130708632817,15,597
28604,blobs,8788398720151,8,724
28605,blobs,7117644997316,359,281
28606,humans,8665852020683,284,260
28607,blobs,5952712725331,344,247
28608,monsters,3948432903348,127,454
28609,monsters,9013767542826,3,491
28610,blobs,9609708953607,334,483
28611,blobs,2749292440577,97,414
28612,humans,7142302927550,79,484
28613,humans,7290488871701,281,108
28614,monsters,7965722604678,103,758
28615,monsters,8597139063074,223,521
28616,blobs,4148917668907,18,738
28617,monsters,9343505587159,333,485
28618,blobs,4632178061568,301,561
28619,monsters,9812403630549,235,583
28620,blobs,226111533839,88,698
28621,humans,2062308393447,293,400
28622,monsters,8788335719524,174,500
28623,humans,9864605086041,111,206
28624,monsters,391664223391,126,428
28625,humans,4092822380142,274,913
28626,blobs,3191499955992,349,846
28627,blobs,1362428057692,16,870
28628,humans,5322828700166,43,80
28629,monsters,2674396982680,231,366
28630,monsters,9803362265357,79,593
28631,monsters,3849691282325,230,295
28632,monsters,8666307106849,174,412
28633,blobs,6264087302574,333,55
28634,humans,5345716112208,65,706
28635,monsters,4642808718850,187,122
28636,blobs,6970571015567,42,235
28637,monsters,9626963211516,35,217
28638,blobs,2081667858424,27,311
28639,monsters,2466759214214,241,566
28640,monsters,1196910471182,164,359
28641,humans,8382796770205,123,384
28642,monsters,8278847041391,104,198
28643,blobs,3465154043639,204,519
28644,humans,669569638091,118,201
28645,monsters,4318532622968,160,211
28646,monsters,2335298021032,25,181
28647,blobs,5634754712923,271,220
28648,humans,2776997646299,92,603
28649,blobs,4206532966825,230,772
28650,blobs,8291133172993,18,321
28651,monsters,43836439881,305,407
28652,monsters,3763175842020,345,22
28653,humans,5399225368966,114,425
28654,monsters,251764935202,177,592
28655,blobs,6736538731315,265,946
28656,humans,1664629695916,61,133
28657,monsters,9221049589113,316,57
28658,monsters,1900305450614,145,309
28659,monsters,683742652344,218,588
28660,humans,9070064328860,69,24
28661,blobs,2604964220099,139,618
28662,humans,1210572139579,312,915
28663,monsters,4485886473075,188,674
28664,monsters,1043922033969,334,315
28665,humans,5484586883485,110,889
28666,humans,7859678720110,168,470
28667,blobs,5768420382262,83,246
28668,blobs,4177314978046,288,159
28669,blobs,8796215844102,182,624
28670,monsters,3886772697520,154,61
28671,humans,8051670719266,321,667
28672,blobs,236603290411,322,782
28673,blobs,1536505915909,124,16
28674,blobs,8571495134898,84,50
28675,monsters,2012414352656,90,323
28676,blobs,8936588958211,138,733
28677,blobs,1716154923463,53,260
28678,monsters,922756903922,44,165
28679,monsters,5723733290857,118,312
28680,blobs,5180572763267,65,421
28681,humans,3763507685295,80,276
28682,monsters,1917641797241,144,137
28683,monsters,1038135957713,324,803
28684,monsters,4938194112012,348,604
28685,blobs,2275223489303,177,813
28686,humans,1101711962099,56,67
28687,humans,7268120873627,85,166
28688,monsters,413153909373,99,547
28689,humans,6926887122955,161,73
28690,monsters,5229385374834,309,408
28691,monsters,1887341651814,89,983
28692,monsters,7011183054267,163,647
28693,monsters,2561858242424,354,808
28694,humans,4171137273286,316,100
28695,blobs,2061859673611,223,799
28696,humans,201570403567,95,704
28697,humans,8218237659328,94,272
28698,monsters,7891545464634,18,932
28699,monsters,4300853326080,50,862
28700,monsters,5050327694697,143,727
28701,monsters,8661341154400,179,314
28702,blobs,7862626448944,149,960
28703,humans,3561271030074,149,252
28704,blobs,9542405519149,189,845
28705,blobs,6550950984886,211,586
28706,blobs,7114855380477,13,654
28707,blobs,6034577743148,320,640
28708,monsters,3260228860853,172,148
28709,humans,9567733880606,7,392
28710,humans,3270808663757,165,655
28711,blobs,5233130792341,149,103
28712,blobs,8987701498655,8,497
28713,blobs,6552353294961,257,865
28714,monsters,7486708861976,336,317
28715,blobs,7224796296582,40,714
28716,humans,181273841868,215,157
28717,blobs,4745493940605,118,736
28718,monsters,6974057921359,100,355
28719,blobs,406923106060,75,703
28720,blobs,8010696061838,238,420
28721,humans,6424349006289,326,141
28722,humans,9792841376725,275,395
28723,humans,3155354736214,305,901
28724,blobs,963309233567,125,330
28725,blobs,2636726121646,293,145
28726,humans,8880109694784,81,212
28727,blobs,5324898742432,285,408
28728,blobs,1505476391229,326,91
28729,humans,4669772980538,297,845
28730,blobs,6392689990706,136,110
28731,humans,1374864613586,287,810
28732,monsters,2801062096406,203,251
28733,monsters,3383462261750,184,403
28734,humans,6226381918086,215,564
28735,blobs,2324152201224,36,886
28736,blobs,1415135413362,258,262
28737,monsters,1685147917750,103,88
28738,humans,5456255126778,349,417
28739,monsters,8781652924973,97,727
